checklist_id,checklist_tab,checklist_entry,category,mapping_type,guide_location,branch_name,exclusion_reason,source_note_refs,status,notes,objective_id,matched_objective_name,route_block,disposition,prototype_status,deferred_to,match_status,match_source,raw_sheet_row,raw_cell,raw_group,raw_status,raw_detail
CHK-QUESTS-0067,Quests,Family Heirloom,quest,Main-route prototype block,TB-031F,,,SN-000011-companions-radiant-placeholders.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000106,Family Heirloom,,dependency_anchor,dependency_anchor_pending,TB-031F,matched,objective_alias,69,G69,Skjor / Vilkas Radiant Quests,N,Fulfill a Companion contract to retrieve a stolen family heirloom. | Giver: Skjor or Vilkas
CHK-QUESTS-0068,Quests,Escaped Criminal,quest,Main-route prototype block,TB-031F,,,SN-000011-companions-radiant-placeholders.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000107,Escaped Criminal,,dependency_anchor,dependency_anchor_pending,TB-031F,matched,objective_alias,70,G70,Skjor / Vilkas Radiant Quests,N,Fulfill a Companion contract to hunt down an escaped criminal. | Giver: Skjor or Vilkas
CHK-QUESTS-0069,Quests,Rescue Mission,quest,Main-route prototype block,TB-031F,,,SN-000011-companions-radiant-placeholders.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000108,Rescue Mission,,dependency_anchor,dependency_anchor_pending,TB-031F,matched,objective_alias,71,G71,Skjor / Vilkas Radiant Quests,N,Fulfill a Companion contract to rescue a kidnapped citizen. | Giver: Skjor or Vilkas
CHK-QUESTS-0070,Quests,Purity,quest,Main-route prototype block,TB-031F,,,SN-000011-companions-radiant-placeholders.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000113,Purity (Companions),,dependency_anchor,dependency_anchor_pending,TB-031F,matched,objective_alias,72,G72,Skjor / Vilkas Radiant Quests,N,Help a member of the Circle give up their beast hood. | Giver: Farkas or Vilkas
CHK-QUESTS-0071,Quests,Dragon Seekers,quest,Main-route prototype block,TB-031F,,,SN-000011-companions-radiant-placeholders.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000114,Dragon Seekers,,dependency_anchor,dependency_anchor_pending,TB-031F,matched,objective_alias,73,G73,Skjor / Vilkas Radiant Quests,N,Go to a dragon lair with Farkas or Vilkas and kill the dragon. | Giver: Farkas or Vilkas
CHK-QUESTS-0072,Quests,Delayed Burial (optional),quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md | SN-000020-sideways-trophy-caveats.md | SN-000026-base-game-side-misc-leftovers-review.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000053,Delayed Burial,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,77,B77,Main Quests,N,Convince farmer to help a stranded jester outside of Whiterun. | Giver: Cicero
CHK-QUESTS-0073,Quests,Kill Narfi,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000149,Kill Narfi,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,77,G77,Contract Quests,N,Kill a hapless beggar in Ivarstead. | Giver: Nazir
CHK-QUESTS-0074,Quests,Innocence Lost,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000054,Innocence Lost,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,78,B78,Main Quests,N,Help an orphaned child avoid being returned to a caretaker. | Giver: Aventus Aretino
CHK-QUESTS-0075,Quests,Kill Beitild,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000150,Kill Beitild,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,78,G78,Contract Quests,N,Resolve a feud in Dawnstar. | Giver: Nazir
CHK-QUESTS-0076,Quests,With Friends Like These...,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000055,With Friends Like These...,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,79,B79,Main Quests,N,Show you are willing to kill on command. | Giver: Nazir
CHK-QUESTS-0077,Quests,Kill Ennodius Papius,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000151,Kill Ennodius Papius,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,79,G79,Contract Quests,N,Kill Ennodius Papius. | Giver: Nazir
CHK-QUESTS-0078,Quests,Sanctuary,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000056,Sanctuary,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,80,B80,Main Quests,N,Pick up your first contracts as a Brotherhood member. | Giver: Astrid
CHK-QUESTS-0079,Quests,Kill Hern,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000152,Kill Hern,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,80,G80,Contract Quests,N,"Kill Hern, a reclusive vampire. | Giver: Nazir"
CHK-QUESTS-0080,Quests,Mourning Never Comes,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000057,Mourning Never Comes,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,81,B81,Main Quests,N,Help Muiri get her revenge. | Giver: Astrid
CHK-QUESTS-0081,Quests,Kill Lurbuk,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000153,Kill Lurbuk,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,81,G81,Contract Quests,N,"Silence a terrible bard, permanently. | Giver: Nazir"
CHK-QUESTS-0082,Quests,Whispers in the Dark,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000058,Whispers in the Dark,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,82,B82,Main Quests,N,Spy on the Night Mother's keeper. | Giver: Astrid
CHK-QUESTS-0083,Quests,Kill Deekus,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000154,Kill Deekus,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,82,G82,Contract Quests,N,Slay an Argonian looting a shipwreck. | Giver: Nazir
CHK-QUESTS-0084,Quests,The Silence Has Been Broken,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000059,The Silence Has Been Broken,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,83,B83,Main Quests,N,Meet Amaund Motierre inside Volunruud. | Giver: Astrid
CHK-QUESTS-0085,Quests,Kill Ma'randru-jo,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000155,Kill Ma'randru-jo,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,83,G83,Contract Quests,N,Fulfill a Dark Brotherhood contract assassinate Ma'randru-jo. | Giver: Nazir
CHK-QUESTS-0086,Quests,Bound Until Death,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000060,Bound Until Death,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,84,B84,Main Quests,N,Assassinate Vittoria Vici at her own wedding. | Giver: Astrid
CHK-QUESTS-0087,Quests,Kill Anoriath,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000156,Kill Anoriath,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,84,G84,Contract Quests,N,Fulfill a Dark Brotherhood contract assassinate Anoriath. | Giver: Nazir
CHK-QUESTS-0088,Quests,Breaching Security,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000061,Breaching Security,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,85,B85,Main Quests,N,Kill and frame the son of a high-ranking Imperial guard. | Giver: Astrid
CHK-QUESTS-0089,Quests,Kill Agnis,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000157,Kill Agnis,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,85,G85,Contract Quests,N,Fulfill a Dark Brotherhood contract assassinate Agnis. | Giver: Nazir
CHK-QUESTS-0090,Quests,The Cure for Madness,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000062,The Cure for Madness,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,86,B86,Main Quests,N,Confront the traitor among the Dark Brotherhood. | Giver: Gabriella
CHK-QUESTS-0091,Quests,Kill Maluril,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000158,Kill Maluril,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,86,G86,Contract Quests,N,Kill Maluril in Mzinchaleft. | Giver: Nazir
CHK-QUESTS-0092,Quests,Recipe for Disaster,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000063,Recipe for Disaster,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,87,B87,Main Quests,N,Assume the identity of the famous Gourmet. | Giver: Astrid
CHK-QUESTS-0093,Quests,Kill Helvard,quest,Main-route prototype block,TB-028/TB-032,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000159,Kill Helvard,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,87,G87,Contract Quests,N,Fulfill a Dark Brotherhood contract assassinate Helvard. | Giver: Nazir
CHK-QUESTS-0094,Quests,To Kill an Empire,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000064,To Kill an Empire,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,88,B88,Main Quests,N,Attempt to assassinate the Emperor. | Giver: Astrid
CHK-QUESTS-0095,Quests,Kill Safia,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000160,Kill Safia,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,88,G88,Contract Quests,N,Kill a pirate captain on her own ship. | Giver: Nazir
CHK-QUESTS-0096,Quests,Death Incarnate,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000065,Death Incarnate,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,89,B89,Main Quests,N,Assist Brotherhood members in the fight against assault.
CHK-QUESTS-0097,Quests,Hail Sithis!,quest,Main-route prototype block,TB-028/TB-032,,,SN-000007-dark-brotherhood-primary-and-branch-quests.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000066,Hail Sithis!,,anchored_window,anchored_window,TB-028/TB-032,matched,objective_alias,90,B90,Main Quests,N,Fulfill the biggest contract in Brotherhood history. | Giver: Night Mother
CHK-QUESTS-0098,Quests,Locate the Assassin of Old,quest,Main-route prototype block,TB-034,,,SN-000014-dark-brotherhood-contracts-radiants-misc.md,mapped_to_route_prototype,Mapped to current objective/route-planning prototype; final guide step number remains later work.,OBJ-000163,Locate the Assassin of Old,,dependency_anchor,dependency_anchor_pending,TB-034,matched,objective_alias,90,G90,Miscellaneous Quests,N,Find Dark Brotherhood Assassin. (Quest activates if you successfully completed Breaching Security and received a bonus from Gabriella.) | Giver: Olava the Feeble
