coordinate_record_id,location_record_id,objective_id,location_name,location_category,source_content,catalog_worldspace,coordinate_worldspace,world_id,world_name,map_marker_id,map_marker_name,map_marker_page,map_marker_icon_type,map_marker_editor_id,map_marker_form_id,map_marker_dest_form_id,x,y,z,coordinate_status,match_method,match_confidence,distance_scope,source_url,source_id,citations,notes
COORD-000063,LOC-000061,OBJ-002018,Dead Crone Rock,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,266,Dead Crone Rock,Dead Crone Rock,31,DeadCroneRockMapMarkerREF,90669,,-180420,-19104,6589,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-180420&y=-19104&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000064,LOC-000062,OBJ-002019,Dead Men's Respite,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,253,Dead Men's Respite,Dead Men's Respite,7,,90670,,-67284,52918,-10688,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-67284&y=52918&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000065,LOC-000063,OBJ-002020,Deepwood Redoubt,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,252,Deepwood Redoubt,Deepwood Redoubt,7,DeepwoodRedoubtMapMarker,90671,,-132982,80261,-4937,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-132982&y=80261&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000066,LOC-000064,OBJ-002021,Dimhollow Crypt,clearable_location,dawnguard,Skyrim,Skyrim,1,skyrim,2285,Dimhollow Crypt (DG),Dimhollow Crypt,4,,33566575,,5445,64838,-4945,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=5445&y=64838&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000067,LOC-000065,OBJ-002022,Dragon Bridge Overlook,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,8,Dragon Bridge Overlook,Dragon Bridge Overlook,5,,730003,,-104248,68533,-7768,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-104248&y=68533&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000068,LOC-000066,OBJ-002023,Dragontooth Crater,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,104,Dragontooth Crater,Dragontooth Crater,12,DragontoothCraterMapMarker,90672,,-141732,50230,-3654,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-141732&y=50230&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000069,LOC-000067,OBJ-002024,Drelas' Cottage,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,293,Drelas' Cottage,Drelas' Cottage,30,,943789,,-30649,26970,-4338,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-30649&y=26970&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000070,LOC-000068,OBJ-002025,Driftshade Refuge,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,145,Driftshade Refuge,Driftshade Refuge,6,DriftshadeSanctuaryMapMarker,90683,,55737,79560,-5016,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=55737&y=79560&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000071,LOC-000069,OBJ-002026,Druadach Redoubt,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,6,Druadach Redoubt,Druadach Redoubt,5,DruadachRedoubtMapMarker,90684,,-153780,58855,-5961,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-153780&y=58855&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000072,LOC-000070,OBJ-002027,Duskglow Crevice,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,61,Duskglow Crevice,Duskglow Crevice,4,,90687,,46034,59379,-7432,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=46034&y=59379&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000073,LOC-000071,OBJ-002028,Dustman's Cairn,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,225,Dustman's Cairn,Dustman's Cairn,7,,1006477,,-17461,18255,-6247,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-17461&y=18255&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000074,LOC-000072,OBJ-002029,Earth Stone,clearable_location,base_game,Solstheim,Solstheim,2,solstheim,2523,Earth Stone,Earth Stone,55,DLC2StoneEarthMapMarker,33637348,,22958,30935,755,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=22958&y=30935&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000075,LOC-000073,OBJ-002030,Eldersblood Peak,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,98,Eldersblood Peak,Eldersblood Peak,12,EldersbloodPeakMapMarker,90680,,-41375,35964,2602,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-41375&y=35964&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000076,LOC-000074,OBJ-002031,Embershard Mine,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,205,Embershard Mine,Embershard Mine,15,EmbershardMineMapMarker,748767,,8249,-57383,1491,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=8249&y=-57383&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000077,LOC-000075,OBJ-002032,Evergreen Grove,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,163,Evergreen Grove,Evergreen Grove,10,,90689,,-51018,-67845,-892,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-51018&y=-67845&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000078,LOC-000076,OBJ-002033,Fahlbtharz,clearable_location,base_game,Skyrim,Solstheim,2,solstheim,2544,Fahlbtharz,Fahlbtharz,8,,33637314,,30921,65460,9474,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=30921&y=65460&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000079,LOC-000077,OBJ-002034,Faldar's Tooth,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,144,Faldar's Tooth,Faldar's Tooth,6,,90690,,145744,-92383,12445,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=145744&y=-92383&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000080,LOC-000078,OBJ-002035,Falkreath Watchtower,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,185,Falkreath Watchtower,Falkreath Watchtower,22,,293004,,-35219,-72845,1475,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-35219&y=-72845&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000081,LOC-000079,OBJ-002036,Fallowstone Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,60,Fallowstone Cave,Fallowstone Cave,4,,90691,,193225,-84050,10682,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=193225&y=-84050&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000082,LOC-000080,OBJ-002037,Fellglow Keep,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,143,Fellglow Keep,Fellglow Keep,6,FellglowKeepMapMarkerRef,90692,,63808,9247,-818,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=63808&y=9247&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000083,LOC-000081,OBJ-002038,Folgunthur,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,250,Folgunthur,Folgunthur,7,,90694,,-47867,91437,-13389,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-47867&y=91437&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000084,LOC-000082,OBJ-002039,Forelhost,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,249,Forelhost,Forelhost,7,,90695,,184396,-113417,18674,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=184396&y=-113417&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000085,LOC-000083,OBJ-002040,Forsaken Cave,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,59,Forsaken Cave,Forsaken Cave,4,ForsakenCaveMapMarker,90696,,87223,50364,-6457,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=87223&y=50364&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000086,LOC-000084,OBJ-002041,Fort Fellhammer,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,139,Fort Fellhammer,Fort Fellhammer,6,,90700,,42939,70897,-8815,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=42939&y=70897&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000087,LOC-000085,OBJ-002042,Fort Frostmoth,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2542,Fort Frostmoth,Fort Frostmoth,6,DLC2FrostmothMapMarkerRef,33637316,,52459,23940,1704,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=52459&y=23940&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000088,LOC-000086,OBJ-002043,Four Skull Lookout,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,219,Four Skull Lookout,Four Skull Lookout,32,,730023,,-132700,22432,-4205,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-132700&y=22432&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000089,LOC-000087,OBJ-002044,Frossel,clearable_location,base_game,Skyrim,Solstheim,2,solstheim,2541,Frossel,Frossel,4,,33637317,,73271,84589,336,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=73271&y=84589&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000090,LOC-000088,OBJ-002045,Frostflow Lighthouse,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,200,Frostflow Lighthouse,Frostflow Lighthouse,27,,90707,,64340,88971,-4945,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=64340&y=88971&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000091,LOC-000089,OBJ-002046,Frostmere Crypt,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,236,Frostmere Crypt,Frostmere Crypt,7,PalemoonCryptMapMarker,90818,,10242,71188,-9632,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=10242&y=71188&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000092,LOC-000090,OBJ-002047,Frostmoon Crag,clearable_location,base_game,Skyrim,Solstheim,2,solstheim,2532,Frostmoon Crag,Frostmoon Crag,4,DLC2FrostmoonCragMapMarker,33637329,,41569,57139,6832,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=41569&y=57139&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000093,LOC-000091,OBJ-002048,Gallows Rock,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,133,Gallows Rock,Gallows Rock,6,GallowsRockMapMarker,90708,,100514,5878,-7900,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=100514&y=5878&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000094,LOC-000092,OBJ-002049,Geirmund's Hall,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,248,Geirmund's Hall,Geirmund's Hall,7,GeirmundsHallMapMarker,90709,,89473,-64541,11002,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=89473&y=-64541&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000095,LOC-000093,OBJ-002050,Giant's Grove,secondary_marker,base_game,Skyrim,Skyrim,1,skyrim,164,Giant's Grove,Giant's Grove,10,,862391,,217802,-90193,1917,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=217802&y=-90193&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000096,LOC-000094,OBJ-002051,Glacial Cave,clearable_location,dragonborn,Skyrim,Solstheim,2,solstheim,2530,Glacial Cave,Glacial Cave,4,,33637335,,46899,92687,340,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=46899&y=92687&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000097,LOC-000095,OBJ-002052,Glenmoril Coven,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,57,Glenmoril Coven,Glenmoril Coven,4,GlenmorilCovenMapMarker,90711,,-78690,-55425,4238,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-78690&y=-55425&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000098,LOC-000096,OBJ-002053,Gloomreach,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,56,Gloomreach,Gloomreach,4,,90712,,-100254,-24966,-5282,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-100254&y=-24966&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000099,LOC-000097,OBJ-002054,Graywinter Watch,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,55,Graywinter Watch,Graywinter Watch,4,GraywinterWatchMapMarker,90713,,49824,-2452,-2804,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=49824&y=-2452&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000100,LOC-000098,OBJ-002055,Greenspring Hollow,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,162,Greenspring Hollow,Greenspring Hollow,10,,90729,,-27124,15156,-6970,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-27124&y=15156&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000101,LOC-000099,OBJ-002056,Greywater Grotto,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,54,Greywater Grotto,Greywater Grotto,4,,90714,,14989,-90292,10790,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=14989&y=-90292&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000102,LOC-000100,OBJ-002057,Guldun Rock,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,155,Guldun Rock,Guldun Rock,29,,90716,,72851,-10226,-369,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=72851&y=-10226&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000103,LOC-000101,OBJ-002058,Gyldenhul Barrow,clearable_location,base_game,Skyrim,Solstheim,2,solstheim,2540,Gyldenhul Barrow,Gyldenhul Barrow,7,DLC2GyldenhulBarrowMapMarker,33637318,,84516,72408,507,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=84516&y=72408&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000104,LOC-000102,OBJ-002059,Haemar's Shame,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,53,Haemar's Shame,Haemar's Shame,4,HaemarsShameMapMarkerREF,90717,,54740,-81396,15405,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=54740&y=-81396&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000105,LOC-000103,OBJ-002060,Hag Rock Redoubt,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,247,Hag Rock Redoubt,Hag Rock Redoubt,7,HagRockRedoubtMapMarker,90718,,-173318,-17116,4319,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-173318&y=-17116&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000106,LOC-000104,OBJ-002061,Hag's End,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,258,Hag's End,Hag's End,7,,90719,,-123923,79920,-2292,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-123923&y=79920&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000107,LOC-000105,OBJ-002062,Haknir's Shoal,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2553,Haknir's Shoal,Haknir's Shoal,5,DLC2HankirsShoalMapMarker,33637333,,67552,82272,313,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=67552&y=82272&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000108,LOC-000106,OBJ-002063,Hall of the Vigilant,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,303,Hall of the Vigilant,Hall of the Vigilant,30,HalloftheVigilantMapMarker,799786,,20038,67242,-8124,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=20038&y=67242&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000109,LOC-000107,OBJ-002064,Halldir's Cairn,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,52,Halldir's Cairn,Halldir's Cairn,4,,90720,,-42999,-96533,137,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-42999&y=-96533&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000110,LOC-000108,OBJ-002065,Halted Stream Camp,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,5,Halted Stream Camp,Halted Stream Camp,5,HaltedStreamCampMapMarker,90721,,16500,18919,-4177,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=16500&y=18919&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000111,LOC-000109,OBJ-002066,Hamvir's Rest,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,216,Hamvir's Rest,Hamvir's Rest,32,,976796,,-18760,21080,-6529,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-18760&y=21080&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000112,LOC-000110,OBJ-002067,Harmugstahl,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,131,Harmugstahl,Harmugstahl,6,,90722,,-137142,55392,-7763,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-137142&y=55392&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000113,LOC-000111,OBJ-002068,Headwaters of Harstrad,clearable_location,dragonborn,Solstheim,Solstheim,2,solstheim,2507,Headwaters of Harstrad,Headwaters of Harstrad,23,,33791894,,54028,77964,4062,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=54028&y=77964&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000114,LOC-000112,OBJ-002069,High Gate Ruins,clearable_location,base_game,Skyrim,Skyrim,1,skyrim,246,High Gate Ruins,High Gate Ruins,7,,90723,,-19008,106130,-12635,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=skyrim&x=-19008&y=106130&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
COORD-000115,LOC-000113,OBJ-002070,Highpoint Tower,clearable_location,base_game,Skyrim,Solstheim,2,solstheim,2528,Highpoint Tower,Highpoint Tower,6,DLC2HightpointTowerMapMarker,33637337,,49334,38004,4709,exact_marker,uesp_gamemap_page,high,same_worldspace_xy,https://gamemap.uesp.net/sr/?world=solstheim&x=49334&y=38004&zoom=15,SRC-000423,SN-000123-location-coordinate-dataset.md,Exact UESP Gamemap marker match.
