location_record_id,objective_id,location_name,location_category,source_content,worldspace,region,hold,source_page,source_id,uesp_categories,discoverable_status,clearable_status,delver_count_status,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_status,citations,notes
LOC-000035,OBJ-001992,Broken Oar Grotto,clearable_location,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Broken_Oar_Grotto,SRC-000264,Skyrim-Places | Skyrim-Places-Bandit Camps | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Corundum Veins | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Haafingar | Skyrim-Places-Iron Veins | Skyrim-Places-Safe | Skyrim-Places-Silver Veins | Skyrim-Places-Smelters | Skyrim-Places-Tanning Racks | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000036,OBJ-001993,Broken Tower Redoubt,clearable_location,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Broken_Tower_Redoubt,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Forsworn Camps | Skyrim-Places-Grindstones | Skyrim-Places-Military Forts | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000037,OBJ-001994,Broken Tusk Mine,clearable_location,dragonborn,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Broken_Tusk_Mine,SRC-000264,Skyrim-Dragonborn-Places-Riekling Camps | Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Heart Stone Deposits | Skyrim-Places-Mines | Skyrim-Places-Solstheim,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000038,OBJ-001995,Bronze Water Cave,clearable_location,base_game,Skyrim,,The Pale,https://en.uesp.net/wiki/Skyrim:Bronze_Water_Cave,SRC-000264,Skyrim-Places | Skyrim-Places-Animal Dens | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-The Pale,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000039,OBJ-001996,Brood Cavern,clearable_location,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:Brood_Cavern,SRC-000264,Skyrim-Places | Skyrim-Places-Animal Dens | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Corundum Veins | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Hjaalmarch | Skyrim-Places-Iron Veins,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000040,OBJ-001997,Bruca's Leap Redoubt,clearable_location,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Bruca's_Leap_Redoubt,SRC-000264,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Forsworn Camps | Skyrim-Places-Tanning Racks | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000041,OBJ-001998,Bthardamz,clearable_location,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Bthardamz,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Dwarven Automaton Sites | Skyrim-Places-Dwarven Ruins | Skyrim-Places-Gold Veins | Skyrim-Places-Quicksilver Veins | Skyrim-Places-Safe | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000042,OBJ-001999,Castle Karstaag Caverns,clearable_location,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Castle_Karstaag_Caverns,SRC-000264,,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md | SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008B discoverable category membership confirmed."
LOC-000043,OBJ-002000,Castle Karstaag Ruins,clearable_location,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Castle_Karstaag_Ruins,SRC-000264,,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md | SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008B discoverable category membership confirmed."
LOC-000044,OBJ-002001,Chillwind Depths,clearable_location,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:Chillwind_Depths,SRC-000264,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Falmer Hives | Skyrim-Places-Fishing Supplies | Skyrim-Places-Hjaalmarch | Skyrim-Places-Iron Veins | Skyrim-Places-Orichalcum Veins,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000045,OBJ-002002,Clearpine Pond,clearable_location,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Clearpine_Pond,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Clearings | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Spriggan Groves,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000046,OBJ-002003,Clearspring Tarn,clearable_location,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Clearspring_Tarn,SRC-000264,Skyrim-Places | Skyrim-Places-Animal Dens | Skyrim-Places-Bodies of Water | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000047,OBJ-002004,Cold Rock Pass,clearable_location,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:Cold_Rock_Pass,SRC-000264,Skyrim-Places | Skyrim-Places-Animal Dens | Skyrim-Places-Clearable | Skyrim-Places-Corundum Veins | Skyrim-Places-Ice Caves | Skyrim-Places-Iron Veins | Skyrim-Places-Passes | Skyrim-Places-Quicksilver Veins | Skyrim-Places-Whiterun Hold,source_lists_not_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C records duplicate marker coverage through North/South Cold Rock Pass; this row remains the primary clearable completion unit."
LOC-000048,OBJ-002005,Coldcinder Cave,clearable_location,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Coldcinder_Cave,SRC-000264,,source_lists_not_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C found no separate UESP discoverable-category marker; retain as clearable/access objective pending route validation."
LOC-000049,OBJ-002006,Cracked Tusk Keep,clearable_location,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:Cracked_Tusk_Keep,SRC-000264,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Bandit Camps | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Military Forts | Skyrim-Places-Safe | Skyrim-Places-Tanning Racks | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000050,OBJ-002007,Cradle Stone Tower,clearable_location,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Cradle_Stone_Tower,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Hagraven Nests | Skyrim-Places-Nordic Towers | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000051,OBJ-002008,Cradlecrush Rock,clearable_location,base_game,Skyrim,,Eastmarch,https://en.uesp.net/wiki/Skyrim:Cradlecrush_Rock,SRC-000264,Skyrim-Places | Skyrim-Places-Clearable | Skyrim-Places-Discoverable | Skyrim-Places-Eastmarch | Skyrim-Places-Giant Camps,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000052,OBJ-002009,Cragslane Cavern,clearable_location,base_game,Skyrim,,Eastmarch,https://en.uesp.net/wiki/Skyrim:Cragslane_Cavern,SRC-000264,Skyrim-Places | Skyrim-Places-Bandit Camps | Skyrim-Places-Caves | Skyrim-Places-Clearable | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Eastmarch | Skyrim-Places-Tanning Racks,source_lists_discoverable,source_lists_clearable,needs_validation,Exact boss or quest clear trigger pending per-location page validation.,unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000077-clearable-location-inventory.md,"Source-listed clearable location from UESP category; per-location clear trigger, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
