row_kind,record_id,name,objective_id,category,subcategory,route_placement,checklist_id,checklist_tab,mapping_type,exact_internal_coverage_rows,mapped_internal_coverage_rows,internal_coverage_statuses,internal_completion_statuses,internal_guide_locations,internal_guide_cues,guide_name_match,target_treatment,assignment_treatment,counter_treatment,boundary_treatment,fishing_treatment,work_action_treatment,trophy_treatment,no_reroll_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,recommended_action,notes
radiant_counter_checklist,CHK-QUESTS-0365,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0365,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0368,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0368,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0370,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0370,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0372,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0372,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0377,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0377,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0388,The Words of Power,OBJ-000317,radiant,word_wall_radiant,appendix,CHK-QUESTS-0388,Quests,Appendix-only checklist,1,2,not_started_here | preserved_on_main,main_continuity_preserved | staged_for_all_word_wall_route,Main Quest Staging Before Sky Haven | Paarthurnax And Blades Branch,Arngeir word-wall guidance preserved after reload | The Words of Power later,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_checklist,CHK-QUESTS-0396,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0396,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0398,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0398,Quests,Main-route prototype block,0,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0402,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0402,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0405,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0405,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0407,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0407,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0408,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0408,Quests,Main-route prototype block,0,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0409,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0409,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0410,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0410,Quests,Main-route prototype block,0,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0412,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0412,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0418,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0418,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0422,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0422,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0423,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0423,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0424,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0424,Quests,Main-route prototype block,1,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0430,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0430,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0432,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0432,Quests,Main-route prototype block,1,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0449,Scare My Enemy,OBJ-000104,radiant,companions_radiant,main_route,CHK-QUESTS-0449,Quests,Main-route prototype block,1,2,conditional_hired_muscle_alias | conditional_if_first_clean_farkas_contract | conditional_second_gate_if_assigned,conditional_complete_or_already_recorded_or_not_assigned | conditional_complete_or_seed_unavailable,Beast Blood And The Silver Hand | Companions Entry,Matching radiant checklist cue for actual second gate job | Quest - Scare My Enemy | Radiant - Hired Muscle; Quest - Scare My Enemy,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0465,Ancient Technology,OBJ-000365,radiant,dawnguard_faction_finite,main_route,CHK-QUESTS-0465,Quests,Main-route prototype block,1,1,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,Ancient Technology six schematics,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0468,Cleansing Light,OBJ-000367,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0468,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,Cleansing Light representative completed,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0470,Hide and Seek,OBJ-000368,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0470,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,Hide and Seek representative completed,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0472,Hunting the Monster,OBJ-000369,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0472,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,Hunting the Monster representative completed,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0473,A Jarl's Justice,OBJ-000370,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0473,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,A Jarls Justice representative completed,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0475,Lost Relic,OBJ-000371,radiant,dawnguard_faction_finite,main_route,CHK-QUESTS-0475,Quests,Main-route prototype block,1,1,placed_in_guide,complete_all_three_versions,Fort Dawnguard Recruits Prophet And Lost Relics,Lost Relic all three artifacts,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0477,Preemptive Strike,OBJ-000372,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0477,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,Preemptive Strike representative completed,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0478,Rescue,OBJ-000373,radiant,dawnguard_faction_radiant,main_route,CHK-QUESTS-0478,Quests,Main-route prototype block,1,1,placed_in_guide,complete_representative,Fort Dawnguard Recruits Prophet And Lost Relics,Rescue representative completed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0481,Amulets of Night Power,OBJ-000374,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0481,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Amulets of Night Power completed,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0483,Ancient Power,OBJ-000375,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0483,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Ancient Power branch cap completed | Ancient Power four turn-ins completed,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0485,Culling the Beast,OBJ-000376,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0485,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Culling the Beast representative completed,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0487,Deceiving the Herd,OBJ-000377,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0487,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Deceiving the Herd representative completed,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0489,Destroying the Dawnguard,OBJ-000378,radiant,volkihar_branch_other,branch_route,CHK-QUESTS-0489,Quests,Branch-route prototype,2,2,placed_in_guide | staged_branch_continuation,branch_complete | staged_for_volkihar_finale_branch_continuation,Dawnguard Fork And Volkihar Branch | Volkihar Finale Branch Continuation,Destroying the Dawnguard completed on branch | Destroying the Dawnguard later branch continuation | Destroying the Dawnguard requires Volkihar-side Kindred Judgment,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
radiant_counter_checklist,CHK-QUESTS-0491,The Gift,OBJ-000379,quest,volkihar_branch_other,branch_route,CHK-QUESTS-0491,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,The Gift completed | The Gift completed with Ysolda,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0492,The Hunt,OBJ-000380,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0492,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,The Hunt representative completed,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0494,New Allegiances,OBJ-000381,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0494,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,New Allegiances one conversion completed,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0496,Protecting the Bloodline,OBJ-000382,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0496,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Protecting the Bloodline representative completed,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0498,Rings of Blood Magic,OBJ-000383,radiant,volkihar_branch_radiant,branch_route,CHK-QUESTS-0498,Quests,Branch-route prototype,1,1,placed_in_branch_guide,branch_complete_reloaded,Dawnguard Fork And Volkihar Branch,Rings of Blood Magic completed,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-BOOKS-2423,Shalidor's Insights,OBJ-000128,radiant,college_repeatable,main_route,CHK-BOOKS-2423,Books,Main-route prototype block,2,4,audited_not_started_here | needs_route_resolution_added,NEEDS ROUTE RESOLUTION | staged_for_college_radiant_control_pass | staged_for_late_random_radiant_control,"College Errands Arniel Septimus And Aetherium | Labyrinthian And The Eye Of Magnus | TB-038R order and delayed-task repair register | Winterhold, College Entry, And Saarthal",NEEDS ROUTE RESOLUTION: CHK-BOOKS-2423 Shalidor's Insights | NEEDS ROUTE RESOLUTION: OBJ-000128 Shalidor's Insights | Shalidor's Insights book held for later random-dungeon block | Shalidor's Insights held | Shalidor's Insights held for later random-dungeon block | Shalidor's Insights later,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,radiant_counter_checklist_route_resolution_recorded,none_existing_route_resolution,
