mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
MR-003,objective,OBJ-000172,The Whispering Door,level_gated_not_routed_here,The Whispering Door not started,First Day In Whiterun,staged_for_later_level20_route,Held for the level-20 Whispering Door route; broad rumor avoidance is covered by Route Discipline rather than repeated guide warnings.
MR-003,objective,OBJ-000199,In My Time Of Need,not_available_until_dragon_rising,In My Time Of Need staged after Dragon Rising,First Day In Whiterun,staged_for_next_whiterun_block,Source page lists Dragon Rising as previous quest; player guide does not treat this as first-entry content and MR-004 hands it to the next Whiterun block after the Alik’r gate scene can occur
MR-003,objective,OBJ-000200,Missing In Action,not_routed_here,Missing In Action not started,First Day In Whiterun,staged_for_later_route,Not part of the first city-loop bundle; later route must handle the Whiterun/Grey-Mane objective coherently when its travel and faction state fit.
MR-003,objective,OBJ-000201,The Blessings of Nature,not_routed_here,The Blessings of Nature not started,First Day In Whiterun,staged_for_later_branch_or_option,"Not part of the first city-loop bundle; later route should keep the Kynareth/Eldergleam objective with its travel, branch, and sanctuary handling."
MR-003,objective,OBJ-000020,Take Up Arms,held_for_companions_entry_block,Companions entry not started,First Day In Whiterun,staged_for_mr009_completion,Held for the coherent Companions entry block instead of a shallow first-day Jorrvaskr visit.
MR-003,objective,OBJ-000385,Lost to the Ages,book_trigger_not_routed_here,The Aetherium Wars not read,First Day In Whiterun,staged_for_later_aetherium_route,The Aetherium Wars trigger is held for the coherent Aetherium route; global Route Discipline covers unrouted book reading.
MR-003,objective,OBJ-001087,The Aetherium Wars,book_not_routed_here,The Aetherium Wars not acquired,First Day In Whiterun,staged_for_later_aetherium_route,The Dragonsreach copy is not collected in the first city loop because the Aetherium quest bundle is routed later.
MR-003,objective,OBJ-001084,Admonition Against Ebony,held_for_level20_whispering_door,Admonition Against Ebony not acquired,First Day In Whiterun,staged_for_level20_whispering_door,Held with The Whispering Door and Ebony Blade clue handling at the level-20 route window.
MR-003,objective,OBJ-001383,Death of a Crimson Dirk,held_for_later_ae_route,Death of a Crimson Dirk not acquired,First Day In Whiterun,staged_for_later_ae_route,Held with the later Daedric Plate Creation route instead of entering the dungeon/trigger-document bundle on first Whiterun day.
MR-003,objective,OBJ-000527,Alternative Armors - Daedric Plate,held_for_later_ae_route,Alternative Armors - Daedric Plate not started,First Day In Whiterun,staged_for_later_ae_route,Held with the later Daedric Plate Creation route and its trigger document.
MR-003,objective,OBJ-000554,Beyond the Grave,held_for_later_ae_route,Beyond the Grave not started,First Day In Whiterun,staged_for_later_ae_route,Held with the later Gallows Hall/Beyond the Grave route rather than first-day Dragonsreach dungeon content.
MR-003,objective,OBJ-000532,Alternative Armors - Orcish Plate,held_for_later_ae_route,Alternative Armors - Orcish Plate not started,First Day In Whiterun,staged_for_later_ae_route,Held with Smith N Slash and the later Orcish Plate/Embershard bundle.
MR-003,objective,OBJ-000563,Smith 'N Slash,held_for_concrete_route_window,Smith 'N Slash not started,First Day In Whiterun,staged_for_smith_n_slash_orcish_plate_bundle,Held for the Smith N Slash / Orcish Plate / Embershard Mine route; first Whiterun day does not route the trigger dossier alone.
MR-003,objective,OBJ-001413,Guard's Dossier: Yakhtu gra-Orkulg,held_for_concrete_route_window,Guard's Dossier: Yakhtu gra-Orkulg not acquired,First Day In Whiterun,staged_for_smith_n_slash_orcish_plate_bundle,Held with the Smith N Slash trigger and Embershard Mine route instead of collecting the dossier alone.
MR-003,objective,OBJ-000502,Civil War Champions,held_for_civil_war_branch_route,Civil War Champions not started,First Day In Whiterun,staged_for_civil_war_branch_route,Held for the later Civil War Champions branch route and its hard-save handling.
MR-003,objective,OBJ-000579,Battle of the Champions,held_for_civil_war_branch_route,Battle of the Champions not started,First Day In Whiterun,staged_for_civil_war_branch_route,Held for the later Civil War Champions branch route and its hard-save handling.
MR-003,objective,OBJ-001350,Battle of Champions,held_for_civil_war_branch_route,Battle of Champions not acquired,First Day In Whiterun,staged_for_civil_war_branch_route,Held with the later Civil War Champions trigger-book branch route.
MR-003,objective,OBJ-000631,Pets of Skyrim,held_for_later_pet_route,Pets of Skyrim not started,First Day In Whiterun,staged_for_later_pet_route,Held for the later Pets of Skyrim route rather than reading its Bannered Mare notice during the first city loop.
MR-003,objective,OBJ-001403,For Sale,held_for_later_pet_route,For Sale not acquired,First Day In Whiterun,staged_for_later_pet_route,Held with the later Pets of Skyrim route; global Route Discipline covers unrouted notice reading.
MR-003,objective,OBJ-000534,Alternative Armors - Silver,held_then_closed_by_later_route,Alternative Armors - Silver not started,First Day In Whiterun,closed_by_mr008_route,Initial first-Whiterun hold is now closed by the MR-008 Goldenhills/Rorikstead route. SN-000226.
MR-003,objective,OBJ-000565,When the Cat's Away,held_then_closed_by_later_route,When the Cat's Away not started,First Day In Whiterun,closed_by_mr008_route,Initial first-Whiterun hold is now closed by the MR-008 Goldenhills/Rorikstead route. SN-000226.
MR-003,objective,OBJ-001453,M'Sharra's Diary,held_then_closed_by_later_route,M'Sharra's Diary not acquired,First Day In Whiterun,closed_by_mr008_route,Initial first-Whiterun hold is now closed by the MR-008 Goldenhills/Rorikstead route. SN-000226.
MR-003,objective,OBJ-000577,In the Shadows,held_for_later_ae_route,In the Shadows not started,First Day In Whiterun,staged_for_later_ae_route,Held for the later Bow of Shadows/In the Shadows route; first-day steward dialogue stays limited to routed main and delivery business.
MR-003,objective,OBJ-001373,Business Ledger Copy,held_for_later_ae_route,Business Ledger Copy not acquired,First Day In Whiterun,staged_for_later_ae_route,Held with the later Bow of Shadows support-document route rather than collected during the Salt for Arcadia stop.
MR-003,objective,OBJ-001774,Stone of Barenziah: Whiterun,acquired_now,Collectible - Stone of Barenziah: Whiterun Hall of the Dead acquired,First Day In Whiterun,in_progress_collectible_member,Player guide takes the Whiterun Hall of the Dead Unusual Gem during the Andurs catacombs pass; Vex appraisal and parent quest resolution remain later Thieves Guild content
MR-003,objective,OBJ-000836,Skill Book: Death Blow of Abernanit,same_room_left_unopened,Skill Book - Death Blow of Abernanit left unopened,First Day In Whiterun,staged_for_scholars_insight_window,Player guide sends the player into the Whiterun Catacombs room containing this copy and gives a local warning to leave it closed for Scholar Insight timing
MR-003,objective,OBJ-000852,Skill Book: Enchanter's Primer,not_routed_here,Whiterun skill-book reading deferred,First Day In Whiterun,staged_for_scholars_insight_window,"Carlotta house is not part of the routed city loop, and skill-book collection/reading waits for the Scholar Insight plan unless a specific copy is routed."
MR-003,objective,OBJ-001920,Breezehome Ownership and Furnishings,not_available_until_dragon_rising,Breezehome not purchased,First Day In Whiterun,staged_for_economy_supported_purchase,Breezehome purchase permission comes after Dragon Rising; MR-004 unlocks permission and later economy-supported routing handles purchase and storage validation.
MR-003,objective,OBJ-001934,Thane of Whiterun,progressed_not_completed,Thane of Whiterun not completed,First Day In Whiterun,staged_for_mr004_or_later,Player guide completes Before the Storm but leaves Dragon Rising and thaneship for later
MR-003,objective,OBJ-001937,Lydia Housecarl Unlock,not_available_until_dragon_rising,Lydia not unlocked,First Day In Whiterun,staged_for_mr004_unlock,"Lydia unlocks with Dragon Rising and Whiterun thaneship, which are routed in MR-004."
MR-003,objective,OBJ-002385,Discover Tundra Homestead,held_for_post_dragon_base_block,Tundra Homestead not discovered,First Day In Whiterun,staged_for_later_property_route,Held with the post-dragon Whiterun base/property route rather than a discovery-only step on the first Whiterun approach.
MR-003,objective,OBJ-000494,Tundra Homestead,held_for_post_dragon_base_block,Tundra Homestead not purchased,First Day In Whiterun,staged_for_later_property_route,Held with the post-dragon Whiterun base/property route and storage validation.
MR-003,objective,OBJ-000668,Tundra Homestead Ownership,held_for_post_dragon_base_block,Tundra Homestead ownership deferred,First Day In Whiterun,staged_for_later_property_route,Held with the post-dragon Whiterun base/property route and storage validation.
MR-003,objective,OBJ-000496,Nordic Jewelry,held_for_later_ae_route,Nordic Jewelry not started,First Day In Whiterun,staged_for_later_ae_route,Held with the later Nordic Jewelry Creation route rather than triggering it through an incidental early purchase.
MR-003,objective,OBJ-000630,Nordic Jewelry,held_for_later_ae_route,Nordic Jewelry quest not started,First Day In Whiterun,staged_for_later_ae_route,Held with the later Nordic Jewelry Creation route and certificate/item handling.
