objective_id,objective_name,category,subcategory,route_placement,guide_literal_id_match,guide_name_match,internal_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
OBJ-000132,Illusion Ritual Spell,quest,college_master_skill_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_started_here | master_ritual_gate_completed | staged_for_all_perks_loop,complete_after_ritual_reward_and_vendor_check | staged_for_skill_100_plus | staged_for_skill_gate,All-Perks Loop | All-perks master ritual gate | College Errands Arniel Septimus And Aetherium,none,
OBJ-000133,Restoration Ritual Spell,quest,college_master_skill_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_started_here | master_ritual_gate_completed | staged_for_all_perks_loop,complete_after_ritual_reward_and_vendor_check | staged_for_skill_90_plus | staged_for_skill_gate,All-Perks Loop | All-perks master ritual gate | College Errands Arniel Septimus And Aetherium,none,
OBJ-000134,The Numbers Job,radiant,thieves_guild_job_type,main_route,N,N,2,covered_by_internal_coverage,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000135,The Fishing Job,radiant,thieves_guild_job_type,main_route,N,N,3,covered_by_internal_coverage,ledger_type_listed_zero_jobs | not_routed_here | placed_in_guide,complete | staged_for_late_thieves_job_type_coverage | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Guild Restoration And Amulet Of Articulation | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000136,The Bedlam Job,radiant,thieves_guild_job_type,main_route,N,N,3,covered_by_internal_coverage,ledger_type_listed_zero_jobs | not_routed_here | placed_in_guide,complete | staged_for_late_thieves_job_type_coverage | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Guild Restoration And Amulet Of Articulation | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000137,The Burglary Job,radiant,thieves_guild_job_type,main_route,N,N,2,covered_by_internal_coverage,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000138,The Shill Job,radiant,thieves_guild_job_type,main_route,N,N,2,covered_by_internal_coverage,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000139,The Sweep Job,radiant,thieves_guild_job_type,main_route,N,N,2,covered_by_internal_coverage,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000140,The Heist Job,radiant,thieves_guild_job_type,main_route,N,N,2,covered_by_internal_coverage,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000141,Meet the Family,quest,thieves_guild_other,main_route,N,Y,1,covered_by_internal_coverage,completed_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-000142,Reparations,quest,thieves_guild_other,main_route,Y,Y,1,covered_by_internal_coverage,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none,
OBJ-000143,The Litany of Larceny,quest,thieves_guild_other,main_route,N,N,6,covered_by_internal_coverage,audited_not_acquired_here | progressed_in_guide | progressed_now,in_progress | in_progress_or_complete_for_available_items | staged_for_hard_answers_calcelmo_laboratory,Goldenglow Honningbrew Solitude And Snow Veil | Markarth Nchuand-Zel And Old Hroldan | Nightingale Rewards And The Skeleton Key,none,
OBJ-000144,No Stone Unturned,quest,thieves_guild_other,main_route,N,Y,2,covered_by_internal_coverage,staged_for_later_gate | thieves_quest_completed,complete | staged_for_proudspire_then_vex_tolvald,Collectible Reconciliation | Homes Household Services Pets And Mounts,none,
OBJ-000145,Toying With The Dead,quest,thieves_guild_other,main_route,N,Y,2,covered_by_internal_coverage,placed_in_guide | progressed_to_turn_in,complete | in_progress,"Dawnstar, Pale Blade, And Heljarchen | Guild Restoration And Amulet Of Articulation",none,
OBJ-000146,Thieves Guild Caravan Fence Quest,quest,thieves_guild_other,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation,none,
OBJ-000147,Vald's Debt,quest,thieves_guild_other,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key,none,
OBJ-000148,Paid in Full,quest,thieves_guild_other,main_route,N,Y,2,covered_by_internal_coverage,placed_in_guide,complete | in_progress,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
OBJ-000149,Kill Narfi,quest,dark_brotherhood_contract,main_route,N,Y,3,covered_by_internal_coverage,dependency_preserved | placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete | staged_for_dark_brotherhood_contract,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge | Southern Warm Corridor,none,
OBJ-000150,Kill Beitild,quest,dark_brotherhood_contract,main_route,N,Y,2,covered_by_internal_coverage,placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge,none,
OBJ-000151,Kill Ennodius Papius,quest,dark_brotherhood_contract,main_route,N,Y,2,covered_by_internal_coverage,placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge,none,
OBJ-000152,Kill Hern,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000153,Kill Lurbuk,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000154,Kill Deekus,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000155,Kill Ma'randru-jo,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000156,Kill Anoriath,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000157,Kill Agnis,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000158,Kill Maluril,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000159,Kill Helvard,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000160,Kill Safia,quest,dark_brotherhood_contract,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-000161,Honor Thy Family,radiant,dark_brotherhood_radiant,excluded,N,N,1,covered_by_internal_coverage,explicit_exclusion_reaffirmed,excluded,Internal exclusion coverage,none,
OBJ-000162,The Dark Brotherhood Forever,radiant,dark_brotherhood_radiant,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
OBJ-000163,Locate the Assassin of Old,misc_objective,dark_brotherhood_misc,main_route,N,N,2,covered_by_internal_coverage,not_started_here | placed_in_guide,complete | staged_for_breaching_security_bonus,"Security, Shadowmere, And The Brotherhood Endgame | Whispers, Solitude Jobs, And The Wedding Assassination",none,
OBJ-000164,Take the Hidden Treasure,misc_objective,dark_brotherhood_misc,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
OBJ-000165,The Black Star,quest,daedric_quest,main_route,N,Y,2,covered_by_internal_coverage,audited_not_routed_here | started_shrine_and_nelacar_leads,in_progress | staged_for_winterhold_azura_bundle,"Peryite's Shrine And Bthardamz | Winterhold, College Entry, And Saarthal",none,
OBJ-000166,Boethiah's Calling,quest,daedric_quest,main_route,N,N,4,covered_by_internal_coverage,audited_not_routed_here | knifepoint_route_preserved | not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_daedric_artifact_route | staged_for_level30_knifepoint_sacrifice_bundle | staged_for_level_30_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-000167,A Daedra's Best Friend,quest,daedric_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | redistributed_or_gated,completed_with_main_artifact_choice | staged_for_falkreath_haemar_rimerock_bundle | staged_for_later_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-000168,Discerning the Transmundane,quest,daedric_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | placed_in_guide | started_staged,complete | in_progress_for_blackreach | staged_for_college_blackreach_oghma_bundle,Blades Research Blackreach And The Fallen | College Errands Arniel Septimus And Aetherium | Peryite's Shrine And Bthardamz,none,
OBJ-000169,Ill Met By Moonlight,quest,daedric_quest,main_route,N,Y,2,covered_by_internal_coverage,audited_not_routed_here | completed_now,complete | staged_for_later_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Hircine And Bloated Man's Grotto,none,
OBJ-000170,The Cursed Tribe,quest,daedric_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | audited_not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_daedric_artifact_route | staged_for_orc_largashbur_bundle,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
OBJ-000171,Pieces of the Past,quest,daedric_quest,main_route,N,Y,4,covered_by_internal_coverage,cracked_route_preserved | moved_to_mr031 | redistributed_or_gated | started_now_museum_step_complete,completed_with_artifact_counter | in_progress | staged_for_level_20_mehrunes_route | started_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
OBJ-000172,The Whispering Door,quest,daedric_quest,main_route,N,Y,2,covered_by_internal_coverage,audited_not_routed_here | level_gated_not_routed_here,staged_for_later_level20_route | staged_for_whiterun_balgruuf_level20_bundle,First Day In Whiterun | Peryite's Shrine And Bthardamz,none,
OBJ-000173,The Break of Dawn,quest,daedric_quest,main_route,N,N,2,covered_by_internal_coverage,audited_not_routed_here,staged_for_haafingar_kilkreath_bundle | staged_for_kilkreath_meridia_bundle,Haafingar Caves Volskygge And Night Hunter | Peryite's Shrine And Bthardamz,none,
OBJ-000174,The House of Horrors,quest,daedric_quest,main_route,N,N,2,covered_by_internal_coverage,audited_not_started_here | completed_now,complete | staged_for_markarth_daedric_prison_section,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-000175,The Taste of Death,quest,daedric_quest,main_route,N,Y,2,covered_by_internal_coverage,audited_not_started_here | completed_now,complete | staged_for_markarth_daedric_prison_section,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-000176,The Only Cure,quest,daedric_quest,main_route,N,Y,4,covered_by_internal_coverage,audited_not_started_here | completed_in_guide | counter_advanced | started_in_guide,complete | in_progress | in_progress_then_complete | staged_for_daedric_artifact_route,Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-000177,A Night To Remember,quest,daedric_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_sam_guevenne_eastmarch_bundle | staged_for_sam_guevenne_route,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads,none,
OBJ-000178,The Mind of Madness,quest,daedric_quest,main_route,N,Y,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-000179,Waking Nightmare,quest,daedric_quest,main_route,N,Y,2,covered_by_internal_coverage,moved_to_mr031 | placed_in_guide,complete | completed_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Peryite's Shrine And Bthardamz",none,
OBJ-000180,Nocturnal Artifact Handling,unique_item,daedric_artifact_handling,appendix,N,N,3,covered_by_internal_coverage,audited_not_routed_here | not_started_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key | Peryite's Shrine And Bthardamz,none,
OBJ-000181,Daedric Artifact Trophy Set,trophy,daedric_artifact_trophy,main_route,N,N,3,covered_by_internal_coverage,counter_advanced | counter_started,in_progress,Hircine And Bloated Man's Grotto | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz,none,
OBJ-000182,Investigate the Bards College,misc_objective,bards_college_intro,main_route,N,Y,3,covered_by_internal_coverage,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Main Quest Staging Before Sky Haven,none,
OBJ-000183,Tending the Flames,quest,bards_college_side_quest,main_route,N,Y,3,covered_by_internal_coverage,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Main Quest Staging Before Sky Haven,none,
OBJ-000184,Finn's Lute,misc_objective,bards_college_instrument,main_route,N,Y,3,covered_by_internal_coverage,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Windhelm Follow-Up And Eastmarch Roads,none,
