audit_area,constraint_id,constraint_source_file,source_section,row_label,constraint_type,objective_id,objective_name,severity,final_coverage_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
cell_entry,RPCON-000119,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Bloated Man's Grotto,cell_entry_lock,OBJ-000169,Ill Met By Moonlight,branch_or_hard_save,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Hircine And Bloated Man's Grotto,"Safe entry condition: If the route wants Bolar's Oathblade and the normal clear marker while preserving Sinding, clear/acquire before starting Ill Met By Moonlight. If recovering after the quest, kill Sinding and avoid the grotto for one in-game month. | Route warning needed: Place a pre-Ill-Met warning and likely hard save before the Falkreath/Sinding sequence; exact branch handling belongs to TB-014.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000095-bloated-mans-grotto-bolar-oathblade-cell-state.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000120,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Bloated Man's Grotto,cell_entry_lock,OBJ-001641,Unique Item: Bolar's Oathblade,branch_or_hard_save,placed_in_main_guide,Hircine And Bloated Man's Grotto | Southern Warm Corridor,"Safe entry condition: If the route wants Bolar's Oathblade and the normal clear marker while preserving Sinding, clear/acquire before starting Ill Met By Moonlight. If recovering after the quest, kill Sinding and avoid the grotto for one in-game month. | Route warning needed: Place a pre-Ill-Met warning and likely hard save before the Falkreath/Sinding sequence; exact branch handling belongs to TB-014.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000095-bloated-mans-grotto-bolar-oathblade-cell-state.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000121,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Bloated Man's Grotto,cell_entry_lock,OBJ-001980,Clear Bloated Man's Grotto,branch_or_hard_save,placed_in_main_guide,Hircine And Bloated Man's Grotto | Southern Warm Corridor,"Safe entry condition: If the route wants Bolar's Oathblade and the normal clear marker while preserving Sinding, clear/acquire before starting Ill Met By Moonlight. If recovering after the quest, kill Sinding and avoid the grotto for one in-game month. | Route warning needed: Place a pre-Ill-Met warning and likely hard save before the Falkreath/Sinding sequence; exact branch handling belongs to TB-014.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000095-bloated-mans-grotto-bolar-oathblade-cell-state.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000122,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,"Whiterun first visit, specifically Amren and Ysolda examples",cell_entry_lock,OBJ-000320,Dungeon Delving (Amren's Family Sword),hard_gate,unresolved,First Day In Whiterun | Halted Stream And Silent Moons Level Gate | TB-038R order and delayed-task repair register,"Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.",pass_existing_route_resolution,none_existing_route_resolution,Constraint row remains visible through explicit NEEDS ROUTE RESOLUTION coverage.,Source notes: SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000123,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,"Whiterun first visit, specifically Amren and Ysolda examples",cell_entry_lock,OBJ-000327,Rare Gifts (Ysolda),hard_gate,placed_in_main_guide,First Day In Whiterun | Halted Stream And Silent Moons Level Gate,"Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000124,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,"Whiterun first visit, specifically Amren and Ysolda examples",cell_entry_lock,OBJ-002393,Discover Whiterun,hard_gate,placed_in_main_guide,First Day In Whiterun | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,"Safe entry condition: On the first Whiterun visit, handle or deliberately preserve Amren's Family Sword and Ysolda's Mammoth Tusk dialogue before leaving the city. | Route warning needed: Place a first-Whiterun-entry warning for Amren and Ysolda. Treat broader radiant-favor rows as caution, not proven per-giver locks.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000125,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001754,Leveled Reward: Lunar Iron Mace,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000126,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001755,Leveled Reward: Lunar Iron Sword,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000127,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001756,Leveled Reward: Lunar Iron War Axe,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000128,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001757,Leveled Reward: Lunar Steel Mace,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000129,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001758,Leveled Reward: Lunar Steel Sword,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000130,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-001759,Leveled Reward: Lunar Steel War Axe,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000131,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-002148,Clear Silent Moons Camp,hard_gate,placed_in_main_guide,Halted Stream And Silent Moons Level Gate,"Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000132,data/constraints/cell-entry-locks.md,Confirmed or Route-Relevant Entry Constraints,Silent Moons Camp,cell_entry_lock,OBJ-002524,Learn Weapon Enchantment: Silent Moons Enchant,hard_gate,placed_in_main_guide,"Crafting, Enchanting, Alchemy, and Investments | Halted Stream And Silent Moons Level Gate","Safe entry condition: First loot/clear at level 8+, or leave the area and wait 30 days if touched too early. | Route warning needed: Use a soft warning before approaching or clearing Silent Moons Camp; it is respawn-sensitive rather than permanently locked.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
cell_entry,RPCON-000133,data/constraints/cell-entry-locks.md,Separated Non-Cell Locks and No-Confirmed-Entry Cases,The Pale Blade and Frostmere Crypt,cell_entry_lock,OBJ-001764,Leveled Reward: The Pale Blade,hard_gate,placed_in_main_guide,"Dawnstar, Pale Blade, And Heljarchen",Route handling: Delay claiming or resolving The Pale Blade until level 27+; do not label Frostmere entry itself as a confirmed Pale Blade tier lock unless later sources prove it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000094-leveled-reward-cell-entry-locks.md | SN-000096-radiant-favor-first-visit-and-nonrespawn-target-risk.md. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
