objective_id,objective_name,category,subcategory,route_placement,final_coverage_status,internal_coverage_row_count,coverage_statuses,completion_statuses,guide_locations
OBJ-000140,The Heist Job,radiant,thieves_guild_job_type,main_route,placed_in_main_guide,2,ledger_type_listed_zero_jobs | placed_in_guide,complete | staged_for_post_nightingale_city_job_blocks,"Goldenglow Honningbrew Solitude And Snow Veil | Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-000141,Meet the Family,quest,thieves_guild_other,main_route,placed_in_main_guide,1,completed_now,complete,First Riften Visit And Guild Doorway
OBJ-000142,Reparations,quest,thieves_guild_other,excluded,excluded,2,explicit_exclusion_reaffirmed | tb044_excluded_failure_state,excluded,First Riften Visit And Guild Doorway
OBJ-000143,The Litany of Larceny,quest,thieves_guild_other,main_route,placed_in_main_guide,8,audited_not_acquired_here | completed_in_guide | progressed_now | tb044_closed,complete | in_progress | staged_for_hard_answers_calcelmo_laboratory,Goldenglow Honningbrew Solitude And Snow Veil | Markarth Nchuand-Zel And Old Hroldan | Nightingale Rewards And The Skeleton Key
OBJ-000144,No Stone Unturned,quest,thieves_guild_other,main_route,placed_in_main_guide,2,staged_for_later_gate | thieves_quest_completed,complete | staged_for_proudspire_then_vex_tolvald,Collectible Reconciliation | Homes Household Services Pets And Mounts
OBJ-000145,Toying With The Dead,quest,thieves_guild_other,main_route,placed_in_main_guide,2,placed_in_guide | progressed_to_turn_in,complete | in_progress,"Dawnstar, Pale Blade, And Heljarchen | Guild Restoration And Amulet Of Articulation"
OBJ-000146,Thieves Guild Caravan Fence Quest,quest,thieves_guild_other,main_route,placed_in_main_guide,1,placed_in_guide,complete,Guild Restoration And Amulet Of Articulation
OBJ-000147,Vald's Debt,quest,thieves_guild_other,main_route,placed_in_main_guide,1,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key
OBJ-000148,Paid in Full,quest,thieves_guild_other,main_route,placed_in_main_guide,2,placed_in_guide,complete | in_progress,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings"
OBJ-000149,Kill Narfi,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,3,dependency_preserved | placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete | staged_for_dark_brotherhood_contract,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge | Southern Warm Corridor
OBJ-000150,Kill Beitild,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,2,placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge
OBJ-000151,Kill Ennodius Papius,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,2,placed_in_guide | started_for_next_section,active_for_dark_brotherhood_contract_loop | complete,Cicero Aventus And The Sanctuary Door | First Brotherhood Contracts And Muiri's Revenge
OBJ-000152,Kill Hern,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-000153,Kill Lurbuk,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-000154,Kill Deekus,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000155,Kill Ma'randru-jo,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000156,Kill Anoriath,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000157,Kill Agnis,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000158,Kill Maluril,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000159,Kill Helvard,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000160,Kill Safia,quest,dark_brotherhood_contract,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination"
OBJ-000161,Honor Thy Family,radiant,dark_brotherhood_radiant,excluded,excluded,1,explicit_exclusion_reaffirmed,excluded,Internal exclusion coverage
OBJ-000162,The Dark Brotherhood Forever,radiant,dark_brotherhood_radiant,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame"
OBJ-000163,Locate the Assassin of Old,misc_objective,dark_brotherhood_misc,main_route,placed_in_main_guide,2,not_started_here | placed_in_guide,complete | staged_for_breaching_security_bonus,"Security, Shadowmere, And The Brotherhood Endgame | Whispers, Solitude Jobs, And The Wedding Assassination"
OBJ-000164,Take the Hidden Treasure,misc_objective,dark_brotherhood_misc,main_route,placed_in_main_guide,1,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame"
OBJ-000165,The Black Star,quest,daedric_quest,main_route,placed_in_main_guide,5,audited_not_routed_here | completed_in_guide | started_shrine_and_nelacar_leads | tb044_closed,complete | in_progress | staged_for_winterhold_azura_bundle,"Peryite's Shrine And Bthardamz | The Black Star and Ilinalta's Deep | Winterhold, College Entry, And Saarthal"
OBJ-000166,Boethiah's Calling,quest,daedric_quest,main_route,placed_in_main_guide,4,audited_not_routed_here | knifepoint_route_preserved | not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_daedric_artifact_route | staged_for_level30_knifepoint_sacrifice_bundle | staged_for_level_30_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-000167,A Daedra's Best Friend,quest,daedric_quest,main_route,placed_in_main_guide,3,audited_not_routed_here | redistributed_or_gated,completed_with_main_artifact_choice | staged_for_falkreath_haemar_rimerock_bundle | staged_for_later_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-000168,Discerning the Transmundane,quest,daedric_quest,main_route,placed_in_main_guide,3,audited_not_routed_here | placed_in_guide | started_staged,complete | in_progress_for_blackreach | staged_for_college_blackreach_oghma_bundle,Blades Research Blackreach And The Fallen | College Errands Arniel Septimus And Aetherium | Peryite's Shrine And Bthardamz
OBJ-000169,Ill Met By Moonlight,quest,daedric_quest,main_route,placed_in_main_guide,2,audited_not_routed_here | completed_now,complete | staged_for_later_daedric_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Hircine And Bloated Man's Grotto
OBJ-000170,The Cursed Tribe,quest,daedric_quest,main_route,placed_in_main_guide,3,audited_not_routed_here | audited_not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_daedric_artifact_route | staged_for_orc_largashbur_bundle,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads
OBJ-000171,Pieces of the Past,quest,daedric_quest,main_route,placed_in_main_guide,4,cracked_route_preserved | moved_to_mr031 | redistributed_or_gated | started_now_museum_step_complete,completed_with_artifact_counter | in_progress | staged_for_level_20_mehrunes_route | started_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump"
OBJ-000172,The Whispering Door,quest,daedric_quest,main_route,placed_in_main_guide,4,completed_in_guide | level_gated_not_routed_here | tb044_closed,complete | staged_for_later_level20_route,First Day In Whiterun | Whiterun Mephala Interlude
OBJ-000173,The Break of Dawn,quest,daedric_quest,main_route,placed_in_main_guide,4,audited_not_routed_here | completed_in_guide | tb044_closed,complete | staged_for_haafingar_kilkreath_bundle,Haafingar Caves Volskygge And Night Hunter | Peryite's Shrine And Bthardamz
OBJ-000174,The House of Horrors,quest,daedric_quest,main_route,placed_in_main_guide,2,audited_not_started_here | completed_now,complete | staged_for_markarth_daedric_prison_section,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts
OBJ-000175,The Taste of Death,quest,daedric_quest,main_route,placed_in_main_guide,2,audited_not_started_here | completed_now,complete | staged_for_markarth_daedric_prison_section,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts
OBJ-000176,The Only Cure,quest,daedric_quest,main_route,placed_in_main_guide,4,audited_not_started_here | completed_in_guide | counter_advanced | started_in_guide,complete | in_progress | in_progress_then_complete | staged_for_daedric_artifact_route,Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump
OBJ-000177,A Night To Remember,quest,daedric_quest,main_route,placed_in_main_guide,3,audited_not_routed_here | not_started_here | redistributed_or_gated,completed_with_artifact_counter | staged_for_sam_guevenne_eastmarch_bundle | staged_for_sam_guevenne_route,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads
OBJ-000178,The Mind of Madness,quest,daedric_quest,main_route,placed_in_main_guide,1,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil
OBJ-000179,Waking Nightmare,quest,daedric_quest,main_route,placed_in_main_guide,2,moved_to_mr031 | placed_in_guide,complete | completed_in_mr031,"Dawnstar, Vaermina, And Cold-Weather Setup | Peryite's Shrine And Bthardamz"
OBJ-000180,Nocturnal Artifact Handling,unique_item,daedric_artifact_handling,appendix,placed_in_main_guide,3,audited_not_routed_here | not_started_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key | Peryite's Shrine And Bthardamz
OBJ-000181,Daedric Artifact Trophy Set,trophy,daedric_artifact_trophy,main_route,placed_in_main_guide,5,completed_in_guide | counter_advanced | counter_started | tb044_closed,complete | in_progress,Blades Research Blackreach And The Fallen | Hircine And Bloated Man's Grotto | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz
OBJ-000182,Investigate the Bards College,misc_objective,bards_college_intro,main_route,placed_in_main_guide,3,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Main Quest Staging Before Sky Haven
OBJ-000183,Tending the Flames,quest,bards_college_side_quest,main_route,placed_in_main_guide,3,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Main Quest Staging Before Sky Haven
OBJ-000184,Finn's Lute,misc_objective,bards_college_instrument,main_route,placed_in_main_guide,3,audited_not_started_here | not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil | Windhelm Follow-Up And Eastmarch Roads
OBJ-000185,Pantea's Flute,misc_objective,bards_college_instrument,main_route,placed_in_main_guide,2,audited_not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil
OBJ-000186,Rjorn's Drum,misc_objective,bards_college_instrument,main_route,placed_in_main_guide,2,audited_not_started_here | placed_in_guide,complete | staged_for_bards_college_bundle,Bards College Lost Library And Instrument Roads | Goldenglow Honningbrew Solitude And Snow Veil
OBJ-000187,No One Escapes Cidhna Mine,quest,city_side_quest,main_route,placed_in_main_guide,1,completed_now,complete,Markarth Prison Daedric Rites And Reach Redoubts
OBJ-000188,The Forsworn Conspiracy,quest,city_side_quest,main_route,placed_in_main_guide,2,completed_now | started_and_staged,complete | in_progress,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts
OBJ-000189,The Heart of Dibella,quest,city_side_quest,main_route,placed_in_main_guide,2,audited_not_started_here | completed_now,complete | staged_for_temple_dibella_and_forsworn_camp_bundle,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts
OBJ-000190,The Lost Expedition,quest,city_side_quest,main_route,placed_in_main_guide,1,completed_now,complete,Markarth Nchuand-Zel And Old Hroldan
OBJ-000191,Laid to Rest,quest,city_side_quest,main_route,placed_in_main_guide,1,retrospectively_moved_earlier,complete,High Hrothgar Ustengrav Morthal And The Embassy
OBJ-000192,Rising at Dawn,quest,city_side_quest,main_route,placed_in_main_guide,2,held_for_later | placed_in_guide,complete | staged_after_vampire_mastered,Post-Frostmoon Vampire Lord Window | Vampire Lord Mastery and Rising at Dawn Closeout
OBJ-000193,Promises to Keep,quest,city_side_quest,main_route,placed_in_main_guide,2,audited_same_building_not_started | completed_now,complete | staged_for_hard_save_frost_route,First Riften Visit And Guild Doorway | Riften Thaneship Frost And Rift Roads
OBJ-000194,The Book of Love,quest,city_side_quest,main_route,placed_in_main_guide,5,advanced_now | audited_not_started_here | completed_in_guide | progressed_now | tb044_closed,complete | in_progress | staged_for_temple_mara_route,First Riften Visit And Guild Doorway | Guild Restoration And Amulet Of Articulation | Markarth Nchuand-Zel And Old Hroldan | Riften Thaneship Frost And Rift Roads | TB-038R order and delayed-task repair register
OBJ-000195,Unfathomable Depths,quest,city_side_quest,main_route,placed_in_main_guide,2,conditional_completed_now | conditional_started_if_available,complete_if_lexicon_available | conditional_in_progress,First Riften Visit And Guild Doorway | Riften Thaneship Frost And Rift Roads
