objective_id,objective_name,category,route_placement,routing_rigidity,route_block,disposition,source_corridor,candidate_status,route_index_status,prototype_status,gate_status,constraint_count,constraint_types,hard_level_gate,leveled_reward_threshold,threshold_trigger,parent_objective_id,parent_objective_name,parent_route_block,deferred_to,reason,notes
OBJ-000084,The Battle for Fort Sungard (Imperial),quest,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000085,The Battle for Fort Amol,quest,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000086,Battle for Windhelm,quest,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000087,Joining the Stormcloaks,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000088,The Jagged Crown (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000089,Message to Whiterun (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000090,Battle for Whiterun (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000091,Liberation of Skyrim,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000092,Rescue from Fort Neugrad,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000093,Compelling Tribute (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000094,The Battle for Fort Sungard (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000095,A False Front (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000096,The Battle for Fort Snowhawk (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000097,The Battle for Fort Dunstad (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000098,The Battle for Fort Kastav,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000099,The Battle for Fort Greenwall (Stormcloaks),quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000100,The Battle for Fort Hraggstad,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,2,quest_conflict_or_branch,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000101,Battle for Solitude,quest,branch_route,branch_only,,branch_deferred,,no_route_candidate_data,constraint_backed_needs_review,held_branch_deferred,branch_or_conflict,3,quest_conflict_or_branch | trophy_dependency,,,,,,,TB-034/TB-037,Branch-exclusive row; use the TB-029 branch prototype; TB-034 places branch steps and TB-037 validates reload/canonical restoration.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000102,Animal Extermination (A),radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000103,Animal Extermination (B),radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000104,Hired Muscle,radiant,main_route,dependency_flexible,G02,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,warning,1,radiant_boundary,,,,,,,TB-031F/TB-032/TB-034,"Hired Muscle/Scare My Enemy is a Companions representative radiant; accept if the seed offers it, with exact target and warnings handled downstream.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000105,Trouble in Skyrim,radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000106,Family Heirloom,radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000107,Escaped Criminal,radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000108,Rescue Mission,radiant,main_route,dependency_flexible,,dependency_anchor,,no_route_candidate_data,constraint_backed_needs_review,dependency_anchor_pending,warning,1,radiant_boundary,,,,,,,TB-031F,"No route candidate data; place with parent quest, dependency, support table, or later checklist/default pass.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-000109,Striking the Heart,radiant,main_route,windowed,,anchored_window,,no_route_candidate_data,constraint_backed_needs_review,anchored_window,branch_or_conflict,2,quest_conflict_or_branch | radiant_boundary,,,,,,,TB-028/TB-032,"Windowed row; anchor, hard-save, faction, quest-state, or warning timing controls placement.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
