constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-000045,OBJ-000521,Alternative Armors - Steel Soldier,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000521,"Parent objective: OBJ-000521 | Creation: Alternative Armors - Steel Soldier | Start trigger / acquisition: Quest ""Over the Edge"" starts by reading Suicide at Dragon Bridge in Four Shields Tavern at Dragon Bridge. | Hard gate: None found in TB-011. | Region / start area: Haafingar / Dragon Bridge","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000046,OBJ-000522,Dead Man's Dread,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000522,"Parent objective: OBJ-000522 | Creation: Dead Man's Dread | Start trigger / acquisition: Quest ""The Restless"" starts by reading the book The Restless at The Winking Skeever in Solitude. | Hard gate: None found in TB-011. | Region / start area: Haafingar / Solitude","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000047,OBJ-000523,Goblins,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000523,"Parent objective: OBJ-000523 | Creation: Goblins | Start trigger / acquisition: Quest ""Blue in the Face"" starts by reading Letter to Clexius at The Bee and Barb in Riften. | Hard gate: None found in TB-011. | Region / start area: The Rift / Riften","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000048,OBJ-000524,Saints & Seducers,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000524,"Parent objective: OBJ-000524 | Creation: Saints & Seducers | Start trigger / acquisition: Quest ""Balance of Power"" starts by talking to the traveling Khajiit Merchant Ri'saad. | Hard gate: None found in TB-011. | Region / start area: Khajiit caravans; multiple Skyrim sites",Route constraint: Outcome/branch or multi-quest implications deferred to TB-014 before route placement.,,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,branch_or_hard_save,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000049,OBJ-000525,Hendraheim,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000525,"Parent objective: OBJ-000525 | Creation: Hendraheim | Start trigger / acquisition: Quest ""Hendraheim"" starts by reading the Warrior's Challenge delivered by courier upon reaching level 10. | Hard gate: Level 10 courier letter. | Region / start area: Courier start; The Reach / Hendraheim",Route constraint: Do not place before the listed hard/prerequisite gate. Exact courier bug handling is deferred to TB-017.,,SN-000090-ae-creation-start-trigger-constraint-index.md | SN-000091-ae-creation-hard-and-prerequisite-gated-starts.md,needs_review,warning,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000050,OBJ-000526,The Gray Cowl Returns!,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000526,"Parent objective: OBJ-000526 | Creation: The Gray Cowl Returns! | Start trigger / acquisition: Quest ""The Gray Cowl of Nocturnal"" starts by confronting a thief in the Riften graveyard. | Hard gate: None found in TB-011. | Region / start area: The Rift / Riften graveyard","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000051,OBJ-000527,Alternative Armors - Daedric Plate,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000527,"Parent objective: OBJ-000527 | Creation: Alternative Armors - Daedric Plate | Start trigger / acquisition: Quest ""Beyond the Grave"" starts by reading Death of a Crimson Dirk in Dragonreach Dungeon in Whiterun. | Hard gate: None found in TB-011. | Region / start area: Whiterun / Dragonsreach Dungeon","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000052,OBJ-000528,Alternative Armors - Dragon Plate,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000528,Parent objective: OBJ-000528 | Creation: Alternative Armors - Dragon Plate | Start trigger / acquisition: Bones for a Crow starts by speaking to an innkeeper for Bounty for Crowstooth | Hard gate: None found in TB-011. | Region / start area: Any innkeeper; Crowstooth bounty target,"Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000053,OBJ-000529,Alternative Armors - Dwarven Plate,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000529,"Parent objective: OBJ-000529 | Creation: Alternative Armors - Dwarven Plate | Start trigger / acquisition: Quest ""Mightier than the Sword"" starts by reading Looter's Note at the Silver-Blood Inn in Markarth. | Hard gate: None found in TB-011. | Region / start area: The Reach / Markarth","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000054,OBJ-000530,Alternative Armors - Iron,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000530,"Parent objective: OBJ-000530 | Creation: Alternative Armors - Iron | Start trigger / acquisition: Quest ""Brothers in Irons"" starts by reading Nightgate Inn Patron's Note in Nightgate Inn. | Hard gate: None found in TB-011. | Region / start area: The Pale / Nightgate Inn","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000055,OBJ-000531,Alternative Armors - Leather,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000531,Parent objective: OBJ-000531 | Creation: Alternative Armors - Leather | Start trigger / acquisition: Double-Edged starts by reading Zaharia's Note at Cliffside Retreat | Hard gate: None found in TB-011. | Region / start area: The Reach / Cliffside Retreat,"Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000056,OBJ-000532,Alternative Armors - Orcish Plate,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000532,"Parent objective: OBJ-000532 | Creation: Alternative Armors - Orcish Plate | Start trigger / acquisition: Quest ""Smith 'n Slash"" starts by reading ""Guard's Dossier: Yakhtu gra-Orkulg"" at the Guard Barracks inside the gate in Whiterun. | Hard gate: None found in TB-011. | Region / start area: Whiterun / guard barracks","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000057,OBJ-000533,Alternative Armors - Orcish Scaled,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000533,"Parent objective: OBJ-000533 | Creation: Alternative Armors - Orcish Scaled | Start trigger / acquisition: Quest ""Gambler's Edge"" starts by reading Guard's Dossier: Antonius at the Mistveil Keep Barracks in Riften. | Hard gate: None found in TB-011. | Region / start area: The Rift / Mistveil Keep barracks","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000058,OBJ-000534,Alternative Armors - Silver,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000534,"Parent objective: OBJ-000534 | Creation: Alternative Armors - Silver | Start trigger / acquisition: Quest ""When the Cat's Away"" starts by reading M'Sharra's Diary at The Bannered Mare in Whiterun. | Hard gate: None found in TB-011. | Region / start area: Whiterun / Bannered Mare","Route constraint: No hard level gate found in TB-011; place later by region, difficulty, reward value, and downstream constraint tables.",,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,review,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000059,OBJ-000535,Bittercup,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000535,Parent objective: OBJ-000535 | Creation: Bittercup | Start trigger / acquisition: A Dying Wish starts by reading Mysterious Altar in Dead Man's Drink; later choice branches deferred | Hard gate: None found in TB-011. | Region / start area: Falkreath / Dead Man's Drink,Route constraint: Outcome/branch or multi-quest implications deferred to TB-014 before route placement.,,SN-000090-ae-creation-start-trigger-constraint-index.md,needs_review,branch_or_hard_save,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-000060,OBJ-000536,Bloodchill Manor,ae_start_trigger,data/constraints/ae-creation-start-triggers.md,Constraint Table,OBJ-000536,"Parent objective: OBJ-000536 | Creation: Bloodchill Manor | Start trigger / acquisition: Quest ""Guests for Dinner"" starts by reading the Dinner Invitation delivered by courier upon reaching level 12. | Hard gate: Level 12 courier invitation. | Region / start area: Courier start; Winterhold Hold / Bloodchill Cavern",Route constraint: Do not place before the listed hard/prerequisite gate. Exact courier bug handling is deferred to TB-017.,,SN-000090-ae-creation-start-trigger-constraint-index.md | SN-000091-ae-creation-hard-and-prerequisite-gated-starts.md,needs_review,warning,TB-022/TB-024,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
